title,link,date,summary
"No cheer for market on Budget day; Sensex, Nifty end lower, PSU Banks outshine",https://www.moneycontrol.com/news/business/markets/no-cheer-for-market-on-budget-day-sensex-nifty-end-lower-psu-banks-outshine-12174151.html,"February 01, 2024 05:55 PM IST","Top Nifty gainers were Maruti Suzuki, Cipla, Eicher Motors, SBI Life Insurance and Power Grid Corporation, while losers included UltraTech Cement, L&T, Dr Reddy's Laboratories, JSW Steel and Grasim Industries."
Green Energy: Power stocks gain as FM re-iterates renewable push in Budget 2024,https://www.moneycontrol.com/news/business/markets/green-energy-power-stocks-gain-as-fm-re-iterates-renewable-push-in-budget-2024-12132771.html,"February 01, 2024 03:36 PM IST","Through solarisation, one crore households will be get 300 units free electricity every month, said Sitharaman in the Budget speech."
Modi's Budget keeps agrochem sector on a fertile pitch,https://www.moneycontrol.com/news/business/stocks/modis-budget-keeps-agrochem-sector-on-a-fertile-pitch-12173741.html,"February 01, 2024 03:23 PM IST",Some much needed initiatives announced by the government for the agriculture sector
"Titagarh, Texmaco, rail stocks down despite budget vowing to upgrade 40,000 coaches to Vande Bharat status",https://www.moneycontrol.com/news/business/markets/titagarh-texmaco-rail-stocks-down-despite-budget-vowing-to-upgrade-40000-coaches-to-vande-bharat-status-12173641.html,"February 01, 2024 03:11 PM IST",Most of the railway stocks had run up in the last month anticipating continued capital expenditure for railways in the budget
Major Nifty gainers and losers on Budget day,https://www.moneycontrol.com/news/business/markets/major-nifty-gainers-and-losers-on-budget-day-12173321.html,"February 01, 2024 02:28 PM IST","From Tata Motors, HDFC Bank and L&T, here are the major gainers and losers in the Nifty50 pack on Budget day."
Budget puts aquaculture sector in steady waters,https://www.moneycontrol.com/news/business/moneycontrol-research/budget-puts-aquaculture-sector-in-steady-waters-12172671.html,"February 01, 2024 02:27 PM IST","Under the PMMSY, the government aims to double the aquaculture exports to nearly Rs 1 lakh crores"
3 stocks that gained momentum on charts after the Budget,https://www.moneycontrol.com/news/business/markets/3-stocks-that-gained-momentum-on-charts-after-the-budget-12173051.html,"February 01, 2024 02:30 PM IST",Some stocks managed to break out of their barriers and gained momentum on the charts after the Budget announcement
"SBI, PNB, other PSU Bank stocks gain in dull market after Budget announcement. Here's why",https://www.moneycontrol.com/news/business/earnings/psu-banks-shine-in-dull-market-after-budget-announcement-heres-why-12172741.html,"February 01, 2024 02:27 PM IST",The government also reduced fiscal deficit target at 5.1 percent of GDP for FY25. It revised down fiscal deficit target for FY24 to 5.8 percent from 5.9 percent of GDP.
"PSU bank stocks gain; Nifty Bank hurdle seen at 46,200 – 46,500 levels",https://www.moneycontrol.com/news/business/markets/psu-bank-stocks-gain-nifty-bank-hurdle-seen-at-46200-46500-levels-12172321.html,"February 01, 2024 07:15 PM IST","Shares of HDFC Bank, which carries 40 percent weightage in the Nifty Bank index, were up 0.24 percent"
Spiritual tourism gets a push in Union Budget; here are stocks that stand to gain,https://www.moneycontrol.com/news/business/budget/spiritual-tourism-gets-a-push-in-union-budget-here-are-stocks-that-stand-to-gain-12171451.html,"February 01, 2024 01:09 PM IST",Sitharaman's Interim Budget announces interest free loans to states and building port connectivity to islands in order to boost domestic tourism.
Defence stocks mixed as FM makes no big announcements in budget,https://www.moneycontrol.com/news/business/markets/defence-stocks-mixed-as-fm-makes-no-big-announcements-in-budget-12128661.html,"February 01, 2024 01:32 PM IST","Ahead of the budget most experts that Moneycontrol spoke to expected an increase in budgetary allocation, with the government’s self-reliance push and aim to make India an export hub in the long term."
Benchmarks in red as Budget makes no big-bang offer; L&T top Sensex loser; housing finance stocks spurt,https://www.moneycontrol.com/news/business/markets/benchmarks-in-red-as-budget-makes-no-big-bang-offer-l-housing-finance-stocks-spurt-12171471.html,"February 01, 2024 12:48 PM IST","Engineering major L&T, considered a proxy for the country’s infrastructure development expenditure, was the top Sensex loser, down 2 percent."
Railway stocks fall after lower than expected allocation,https://www.moneycontrol.com/news/business/markets/budget-2024-railway-stocks-fall-after-budget-announcement-12146451.html,"February 01, 2024 03:15 PM IST","In the previous budget, the allocation for railways was Rs 2.4 lakh crore, which was an all-time high"
Hold Marico; target of Rs 559: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/hold-marico-target-of-rs-559-prabhudas-lilladher-12162031.html,"February 01, 2024 12:10 PM IST","Prabhudas Lilladher recommended hold rating on Marico with a target price of Rs 559 in its research report dated January 30, 2024."
Hold Voltamp Transformers; target of Rs 7619: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/hold-voltamp-transformers-target-of-rs-7619-prabhudas-lilladher-12162041.html,"February 01, 2024 12:10 PM IST","Prabhudas Lilladher recommended hold rating on Voltamp Transformers with a target price of Rs 7619 in its research report dated January 30, 2024."
Reduce GAIL (India); target of Rs 157: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/reduce-gail-india-target-of-rs-157-prabhudas-lilladher-12162071.html,"February 01, 2024 12:10 PM IST","Prabhudas Lilladher recommended reduce rating on GAIL (India) with a target price of Rs 157 in its research report dated January 30, 2024."
Accumulate ITC; target of Rs 489: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/accumulate-itc-target-of-rs-489-prabhudas-lilladher-12162081.html,"February 01, 2024 12:11 PM IST","Prabhudas Lilladher recommended accumulate rating on ITC with a target price of Rs 489 in its research report dated January 30, 2024."
Accumulate Restaurant Brands Asia; target of Rs 151: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/accumulate-restaurant-brands-asia-target-of-rs-151-prabhudas-lilladher-12162881.html,"February 01, 2024 12:11 PM IST","Prabhudas Lilladher recommended accumulate rating on Restaurant Brands Asia with a target price of Rs 151 in its research report dated January 30, 2024."
Neutral Vedant Fashions; target of Rs 1200: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/neutral-vedant-fashions-target-of-rs-1200-motilal-oswal-12163441.html,"February 01, 2024 11:34 AM IST","Motilal Oswal recommended Neutral rating on Vedant Fashions with a target price of Rs 1200 in its research report dated January 29, 2024."
Buy APL Apollo Tubes; target of Rs 1770: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-apl-apollo-tubes-target-of-rs-1770-motilal-oswal-12163451.html,"February 01, 2024 11:23 AM IST","Motilal Oswal is bullish on APL Apollo Tubes recommended buy rating on the stock with a target price of Rs 1770 in its research report dated January 29, 2024."
Buy GAIL; target of Rs 200: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-gail-target-of-rs-200-motilal-oswal-2-12163471.html,"February 01, 2024 11:22 AM IST","Motilal Oswal is bullish on GAIL recommended buy rating on the stock with a target price of Rs 200 in its research report dated January 29, 2024."
Buy Macrotech Developers; target of Rs 1295: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-macrotech-developers-target-of-rs-1295-motilal-oswal-12163481.html,"February 01, 2024 11:21 AM IST","Motilal Oswal is bullish on Macrotech Developers recommended buy rating on the stock with a target price of Rs 1295 in its research report dated January 29, 2024."
Buy Restaurant Brands Asia; target of Rs 140: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-restaurant-brands-asia-target-of-rs-140-motilal-oswal-12163491.html,"February 01, 2024 11:20 AM IST","Motilal Oswal is bullish on Restaurant Brands Asia recommended buy rating on the stock with a target price of Rs 140 in its research report dated January 30, 2024."
Buy Craftsman Automation; target of Rs 5395: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-craftsman-automation-target-of-rs-395-motilal-oswal-12163501.html,"February 01, 2024 11:24 AM IST","Motilal Oswal is bullish on Craftsman Automation recommended buy rating on the stock with a target price of Rs 5395 in its research report dated January 30, 2024."
Buy Piramal Enterprises; target of Rs 1100: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-piramal-enterprises-target-of-rs-1100-motilal-oswal-12163511.html,"February 01, 2024 11:29 AM IST","Motilal Oswal is bullish on Piramal Enterprises recommended buy rating on the stock with a target price of Rs 1100 in its research report dated January 30, 2024."
Buy Marico; target of Rs 625: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-marico-target-of-rs-625-motilal-oswal-12163541.html,"February 01, 2024 11:20 AM IST","Motilal Oswal is bullish on Marico recommended buy rating on the stock with a target price of Rs 625 in its research report dated January 30, 2024."
Buy Cholamandalam Inv. and Finance; target of Rs 1470: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-cholamandalam-inv-and-finance-target-of-rs-1470-motilal-oswal-12163571.html,"February 01, 2024 11:20 AM IST","Motilal Oswal is bullish on Cholamandalam Inv. and Finance recommended buy rating on the stock with a target price of Rs 1470 in its research report dated January 30, 2024."
Buy Bajaj Finance; target of Rs 8500: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finance-target-of-rs-8500-motilal-oswal-12163581.html,"February 01, 2024 11:20 AM IST","Motilal Oswal is bullish on Bajaj Finance recommended buy rating on the stock with a target price of Rs 8500 in its research report dated January 30, 2024."
Buy ITC; target of Rs 515: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-itc-target-of-rs-515-motilal-oswal-12163601.html,"February 01, 2024 11:17 AM IST","Motilal Oswal is bullish on ITC recommended buy rating on the stock with a target price of Rs 515 in its research report dated January 30, 2024."
Jubilant FoodWorks down 3% after Motilal Oswal downgrades stock,https://www.moneycontrol.com/news/business/stocks/jubilant-foodworks-down-3-after-motilal-oswal-downgrades-stock-12168411.html,"February 01, 2024 11:06 AM IST","Jubilant FoodWorks reported a weak sales growth of 3 percent YoY to Rs 350 crore in Q3FY24, impacted by like-to-like decline of 2.9 percent."
"Data Patterns gains 4% on profit boost, budget expectations",https://www.moneycontrol.com/news/business/stocks/data-patterns-gains-4-on-profit-boost-budget-expectations-12167221.html,"February 01, 2024 10:35 AM IST","Budget 2-24: Experts say defence, railways and roads and highways will continue to account for about three-fourths of the capex in FY25."
"Indus Towers records Rs 5,229-crore block deal, KKR, CPP likely sellers",https://www.moneycontrol.com/news/business/markets/indus-towers-records-rs-5229-crore-block-deal-kkr-cpp-likely-sellers-12166041.html,"February 01, 2024 10:23 AM IST",Private equity firm KKR was eyeing to hive off its entire stake in Indus Towers while Canada Pension Plan Investments was planning to sell a majority 2.14 percent stake.
Godrej Consumer shares surge to 52-week high on healthy Q3 earnings,https://www.moneycontrol.com/news/business/markets/godrej-consumer-shares-surge-to-52-week-high-on-healthy-q3-earnings-12166681.html,"February 01, 2024 10:19 AM IST","Along with an on-year rise in net profit and revenue, Godrej Consumer also recorded margin improvement in Q3 which triggered positive views from brokerages."
"Shree Cement jumps 6% to 52-week high as Q3 net doubles, keeps brokerages upbeat",https://www.moneycontrol.com/news/business/stocks/shree-cement-jumps-6-to-52-week-high-as-q3-net-doubles-keeps-brokerages-upbeat-12167381.html,"February 01, 2024 10:01 AM IST","The anticipation of increased spending by the central government in preparation for the 2024 general elections is projected to provide an additional impetus to cement demand in FY24, said Choice Broking."
